,start_distance,shot_distance,number_of_passes,possession_duration,shot_angle,goal,xG,body_part,assist_height
0,69.79699133916877,15.703502793962874,31,179.0,28.42211359248034,0,0.08907281,Right Foot,Ground Pass
1,77.4682515615268,10.11335750381643,18,88.0,40.465393054739806,0,0.12689045,Head,High Pass
2,42.06114596631908,10.112368664165675,24,122.0,43.12807589779115,0,0.049419176,Head,High Pass
3,42.856154750513966,30.23970899330878,1,57.0,14.956182402767764,0,0.035454396,Left Foot,unassisted
4,28.667751917442004,25.312645061312736,15,75.0,16.208385759886223,0,0.023523945,Right Foot,Ground Pass
5,47.98635222644038,24.835659846277483,1,4.0,17.79144184401102,0,0.042003192,Right Foot,Ground Pass
6,57.4053133429302,9.143850392476907,24,100.0,39.22982529610451,0,0.46363103,Right Foot,Ground Pass
7,57.4053133429302,5.235456045083365,24,101.0,72.77372296113953,1,0.19256292,Left Foot,unassisted
8,28.62463973572419,12.976902558006673,15,42.0,30.89736516026649,0,0.08289618,Right Foot,Ground Pass
9,84.12145980663912,9.604686356149273,20,152.0,32.19075125975293,0,0.04280063,Head,High Pass
10,96.5623632685116,15.579473675320356,5,50.0,15.011920525575537,0,0.041298524,Right Foot,Ground Pass
11,86.4250542377614,15.321879780235848,13,57.0,24.392627933683197,0,0.09400165,Left Foot,High Pass
12,99.75730549689081,25.58300216940928,11,125.0,16.933833211655234,0,0.12212311,Left Foot,unassisted
13,42.25115383039853,10.623088063270488,13,47.0,40.39114345543348,0,0.12730066,Head,High Pass
14,64.56353459964843,15.606408939919527,2,6.0,25.22440022131598,0,0.3793167,Left Foot,Low Pass
15,50.66724780368478,21.503488089144984,4,15.0,20.80320195110772,0,0.112432495,Left Foot,Ground Pass
16,104.92892832770188,22.86153975566825,18,55.0,10.379466499743504,0,0.020683078,Right Foot,Ground Pass
17,77.6676251729123,18.16039647144302,20,118.0,15.394073433489144,0,0.035547897,Right Foot,Ground Pass
18,77.6676251729123,32.981964768642875,22,185.0,11.22962167151508,0,0.020054627,Right Foot,unassisted
19,87.10367386052094,10.191172650877817,54,279.0,34.32934944905375,0,0.2967983,Head,High Pass
20,46.489783823975785,14.261837188805657,29,116.0,29.40128254032702,0,0.059167158,Left Foot,Low Pass
21,46.489783823975785,9.323089616645328,45,59.0,44.13070618217626,1,0.098184995,Head,High Pass
22,51.687135730276246,8.658521813797094,15,70.0,48.7320851174901,0,0.059947535,Head,High Pass
23,51.687135730276246,6.8709533545207595,15,71.0,58.63475514531874,0,0.5147527,Left Foot,unassisted
24,83.66074348223306,24.38216561341507,5,20.0,17.788073563605597,0,0.031632625,Right Foot,Ground Pass
25,74.0014189053156,9.972462083156797,13,94.0,34.61474472457861,0,0.10422757,Right Foot,High Pass
26,32.574376433018635,32.09143187830671,30,237.0,11.810483476707711,0,0.039902225,Left Foot,unassisted
27,108.01897981373459,24.79132912935488,10,112.0,17.156251714540634,0,0.104635425,Left Foot,unassisted
28,37.624061450088035,23.3420221917468,11,62.0,16.75339901891904,0,0.033857517,Right Foot,Ground Pass
29,93.90005324812122,11.473883387938015,9,71.0,21.86117706121471,0,0.053427972,Right Foot,High Pass
30,93.90005324812122,30.974344222275306,10,77.0,12.942133396439978,0,0.020099325,Left Foot,Ground Pass
31,93.90005324812122,11.853269591129697,17,129.0,34.00749241973228,0,0.19735947,Left Foot,Ground Pass
32,48.34511350695125,22.784424504472344,14,48.0,18.300581151144737,0,0.034184173,Left Foot,unassisted
33,82.41990050952501,18.780042598460742,3,10.0,21.052904012938484,0,0.10571826,Left Foot,Ground Pass
34,82.41990050952501,5.703507692639682,3,12.0,70.07441934181564,0,0.2361755,Left Foot,unassisted
35,86.98350418326454,24.750959577357804,12,73.0,15.72674131386772,0,0.056942552,Right Foot,Ground Pass
36,85.21502214985337,24.981593223811807,10,186.0,16.00312262087202,0,0.067433506,Left Foot,unassisted
37,85.21502214985337,18.84807682497076,11,219.0,20.789817503457467,0,0.042657763,Right Foot,unassisted
38,34.17382038929801,8.563293758829014,18,96.0,41.319377826969564,0,0.06709275,Head,High Pass
