,start_distance,shot_distance,number_of_passes,possession_duration,shot_angle,goal,xG,body_part,assist_height
0,72.90685838794592,24.734186867572586,4,13.0,18.34893045729372,0,0.09773352,Left Foot,unassisted
1,54.16511792657707,14.508618128546908,16,67.0,30.811893784101454,1,0.49261558,Right Foot,Ground Pass
2,40.32976568243361,10.0687635785135,10,45.0,14.197186245504847,0,0.10936934,Left Foot,Ground Pass
3,87.10826596827651,18.693849255838135,18,66.0,16.693253919753936,0,0.05862361,Left Foot,Low Pass
4,80.81249903325599,16.635203635663736,24,94.0,18.96531018807972,0,0.15165058,Right Foot,Ground Pass
5,38.215441905072886,28.099999999999994,7,35.0,16.203108769326725,0,0.021726497,Left Foot,Ground Pass
6,60.20074750366477,32.065557846387144,14,39.0,13.510290461369346,0,0.01427596,Right Foot,Ground Pass
7,94.06003402083161,16.172198366332264,2,8.0,21.838413424451574,1,0.27861917,Left Foot,Low Pass
8,68.70989739477129,17.71383639983163,2,13.0,25.43196804705442,0,0.44090727,Right Foot,unassisted
9,51.47358545895166,18.478365728602736,7,26.0,16.95167889165995,0,0.08655566,Left Foot,Ground Pass
10,61.76609102088298,11.900420160649796,2,61.0,37.156345075648375,1,0.76,Left Foot,unassisted
11,40.49456753689314,12.30690862889621,2,5.0,26.656340256376893,0,0.25591257,Left Foot,Ground Pass
12,40.49456753689314,18.627130750601395,2,6.0,18.571427629491087,0,0.20521496,Left Foot,unassisted
13,80.47484078890743,32.43223704896102,8,32.0,13.505983702647606,0,0.019892523,Right Foot,Ground Pass
14,62.98015560476173,18.64966487634563,38,122.0,21.812721878699566,0,0.034851283,Right Foot,High Pass
15,97.23749276899318,26.419689627245813,12,43.0,15.098612120708665,0,0.031862486,Right Foot,unassisted
16,101.22455235761727,18.201648277010516,7,20.0,22.468733406516762,0,0.11560967,Left Foot,Ground Pass
17,104.70883439328317,19.13661412058048,4,23.0,23.351835408003524,1,0.15291916,Left Foot,Ground Pass
18,104.70883439328317,28.19379364328256,19,127.0,12.564786900523899,0,0.018090373,Right Foot,Ground Pass
19,104.70883439328317,12.54950198215053,47,246.0,24.87418421412471,0,0.38099605,Left Foot,Ground Pass
20,107.91223285615028,11.260550608207398,22,70.0,15.34259310763313,0,0.17122442,Right Foot,Ground Pass
21,105.22000760311701,7.9404030124421245,0,2.0,49.14380951049508,1,0.47886047,Left Foot,unassisted
22,38.811982685763425,17.479416466232504,20,144.0,14.41138572394531,0,0.03210361,Right Foot,Ground Pass
23,90.53938369571553,12.419742348374227,7,54.0,35.66097851057752,0,0.019678622,Head,High Pass
24,70.87122123965412,14.657762448614042,5,17.0,21.517683085485757,0,0.070256695,Right Foot,Ground Pass
25,70.87122123965412,23.8,7,197.0,16.972733095656835,0,0.07862915,Left Foot,unassisted
26,70.87122123965412,12.664912159190049,62,410.0,33.17423521668438,0,0.0313734,Head,High Pass
27,89.50810019210552,21.102132593650342,2,7.0,21.093833217165415,0,0.049534924,Right Foot,Ground Pass
28,100.0,10.607544484940899,20,53.0,31.522637352193314,0,0.42934215,Right Foot,Ground Pass
29,100.0,2.4041630560342595,20,55.0,119.04931607144911,1,0.7795823,Left Foot,unassisted
30,89.47994188643621,25.703112651972717,13,28.0,13.334607668884365,0,0.017094249,Right Foot,unassisted
31,104.8361101910978,30.318476215007905,10,36.0,12.72733461712866,0,0.022435037,Right Foot,Ground Pass
32,81.90219777270937,23.888281646028883,9,26.0,17.904951168088697,0,0.059451867,Right Foot,Ground Pass
33,51.463579354724246,20.552858681944958,6,12.0,19.409647565329657,0,0.15757367,Left Foot,Ground Pass
34,78.68729249376929,33.188702897220914,8,20.0,13.190024365057342,0,0.020190267,Right Foot,Ground Pass
35,89.87602572432762,24.559519539274376,10,33.0,12.744151193520281,0,0.022764534,Right Foot,Ground Pass
36,89.87602572432762,11.844407963254223,15,84.0,30.08329962326311,0,0.034000427,Head,High Pass
37,89.87602572432762,6.129437168288776,15,85.0,66.15417845205769,1,0.51189494,Right Foot,unassisted
38,55.021813855960794,26.709174453734054,21,123.0,14.349367909141694,0,0.044050913,Left Foot,unassisted
39,55.021813855960794,24.472433471152808,28,159.0,13.058491659002977,0,0.04401555,Right Foot,Ground Pass
40,40.35851830778726,8.105553651663776,9,41.0,45.40066325579215,0,0.14428297,Right Foot,unassisted
41,75.15131402710135,11.005907504608606,50,290.0,21.58873334774075,0,0.096267074,Left Foot,Ground Pass
42,33.93420103671221,17.75190130662065,3,10.0,18.897412839794246,0,0.051632367,Right Foot,Ground Pass
43,62.87909032420873,18.476471524617466,8,22.0,23.517879423547928,0,0.087151244,Left Foot,Ground Pass
44,76.3053078101386,12.806248474865697,14,36.0,28.393019421382977,0,0.16479379,Left Foot,unassisted
45,104.81459821990445,35.11409973215887,1,11.0,12.45501025141467,0,0.010854452,Right Foot,unassisted
46,104.81459821990445,10.69205312369893,7,40.0,6.498763715374417,0,0.0653255,Right Foot,Ground Pass
47,34.180842587625015,27.930270317345663,2,4.0,16.283525167209486,0,0.03521163,Right Foot,Ground Pass
48,64.64131805586888,17.901117283566407,6,18.0,23.186097133176506,0,0.124201044,Right Foot,Ground Pass
49,79.61720919499753,11.700427342623007,4,76.0,37.746805387274655,1,0.76,Left Foot,unassisted
50,32.809754647055804,20.194306128213462,14,89.0,18.72356473401904,0,0.080384865,Right Foot,Ground Pass
51,32.809754647055804,11.833004690272036,14,91.0,14.814035077530555,0,0.10591657,Right Foot,unassisted
52,88.32632676614601,8.3773504164503,10,35.0,48.66690346552188,0,0.2519427,Head,High Pass
53,88.17624396627473,23.131147831441485,15,65.0,16.484815681429904,0,0.03678891,Left Foot,Ground Pass
54,24.103319273494257,6.802940540677977,19,124.0,60.89891571557021,1,0.14847997,Head,High Pass
55,98.79094088022443,11.447707194019241,18,62.0,37.66233621975664,0,0.041354615,Head,High Pass
56,98.98590808796978,25.495097567963924,30,157.0,17.508266311886413,0,0.015057515,Right Foot,unassisted
57,84.9815274044895,21.772000367444416,8,51.0,17.544006120668282,0,0.038579598,Right Foot,Ground Pass
58,37.569269356749544,22.203603311174515,3,6.0,14.841665880355214,0,0.03447803,Right Foot,High Pass
59,37.19637079071022,23.4081182498722,1,3.0,17.134815486118182,0,0.033477977,Left Foot,Ground Pass
60,41.2574841695419,20.483407919582127,11,26.0,20.737708546031577,0,0.04393258,Left Foot,Ground Pass
61,76.139083262146,25.255692427648857,3,60.0,17.895654898166292,0,0.118919365,Right Foot,unassisted
62,80.13413754449473,10.43886967061089,7,19.0,39.559190173690155,1,0.29010755,Right Foot,Ground Pass
63,68.05894504031046,12.264175471673584,43,198.0,21.150256830526878,0,0.08846499,Left Foot,Ground Pass
64,68.05894504031046,26.86428856307198,47,233.0,13.51372663320263,0,0.018967412,Right Foot,Ground Pass
65,71.83070374150597,31.62910052467506,7,41.0,12.553456354442304,0,0.019587778,Right Foot,Ground Pass
66,62.74750991075263,29.249444439168418,30,155.0,15.549275393117886,0,0.0155567285,Right Foot,Ground Pass
67,62.74750991075263,15.402921800749363,31,161.0,24.32189322772361,0,0.10293382,Right Foot,Ground Pass
68,37.36642878306676,12.258874336577561,7,51.0,32.75851092790232,1,0.4149488,Right Foot,Ground Pass
69,90.3124576124468,17.97998887652604,14,46.0,22.86832272387543,1,0.043497633,Head,High Pass
70,44.8027900916896,30.257561038523903,4,6.0,13.79139119988213,0,0.027093021,Left Foot,High Pass
71,89.61567943167088,28.359301824974466,23,67.0,11.306437848732552,0,0.02224708,Right Foot,Ground Pass
72,64.26297534350553,15.587174214718969,2,7.0,16.864003856646665,1,0.35241655,Right Foot,unassisted
73,118.27413073026577,28.926285623978753,18,124.0,15.680795646163586,0,0.022172987,Left Foot,unassisted
74,86.8523459671643,16.122654868228125,11,34.0,24.193945383745827,0,0.11360131,Left Foot,Ground Pass
75,104.71332293457218,31.912693399335637,3,6.0,14.283164813397727,0,0.020878717,Left Foot,Ground Pass
76,55.22698615713155,11.52475596270914,17,49.0,37.240056593144196,0,0.4524685,Left Foot,Ground Pass
77,18.95257238477141,26.91635190734435,2,39.0,16.83662454218967,0,0.023870008,Right Foot,unassisted
78,107.49609295225571,26.4304748349325,26,219.0,7.939986771848176,0,0.055344358,Left Foot,unassisted
79,53.70335185069922,20.729930052945182,47,158.0,21.43132428197331,0,0.061946277,Left Foot,Ground Pass
80,42.165862969942886,26.09865896938002,29,41.0,9.892851392909291,0,0.01295617,Left Foot,High Pass
81,42.165862969942886,17.8011235600453,43,128.0,22.7873264908129,0,0.06757751,Right Foot,Ground Pass
82,80.32315979840435,26.246904579397555,4,14.0,16.49044471704897,0,0.045582354,Right Foot,unassisted
83,90.17721441694681,20.403921191770966,6,16.0,22.179438010028793,1,0.10004305,Left Foot,Ground Pass
84,90.17721441694681,22.929675095822883,31,148.0,19.368159947294593,0,0.059427593,Left Foot,Ground Pass
85,80.97610758736185,17.307223925286227,9,40.0,12.257223130438556,0,0.017281897,Left Foot,unassisted
86,80.97610758736185,10.885311203635842,10,73.0,37.97431514901338,0,0.027651744,Head,High Pass
87,81.30541187399521,27.915945264310864,5,13.0,15.075217755363674,0,0.041270234,Left Foot,Ground Pass
88,65.917524225353,14.041723540933283,14,50.0,20.794464822840467,0,0.1765954,Head,High Pass
89,118.2358659629133,15.219066988485194,24,152.0,29.259506036065662,0,0.054113973,Left Foot,Low Pass
90,54.99745448654873,6.493843238021693,10,37.0,62.92693391283245,0,0.3525455,Head,Low Pass
91,54.99745448654873,26.736678926149377,34,182.0,16.995509731070356,0,0.021883532,Right Foot,High Pass
92,91.65860570617468,29.518299409010677,10,22.0,14.524900014581164,0,0.024362216,Right Foot,Ground Pass
93,91.65860570617468,15.26433752247375,22,180.0,27.63216106797798,0,0.088118516,Right Foot,Ground Pass
94,42.017139360027834,13.014607178090321,6,18.0,16.557256899138064,0,0.07812594,Head,High Pass
95,42.017139360027834,15.368799562750494,35,178.0,27.942681266746696,0,0.053985544,Right Foot,High Pass
96,43.15043452851894,11.778370006074693,2,54.0,35.14494618322287,0,0.033156276,Head,High Pass
97,52.501047608595385,14.310835055998654,9,28.0,15.172915345525315,0,0.09522043,Right Foot,Ground Pass
98,93.72518338205586,10.031948963187562,36,237.0,4.324155445407787,0,0.21435443,Right Foot,Ground Pass
99,117.45658772499735,16.05272562526377,17,114.0,20.839472281558614,0,0.1463254,Left Foot,Ground Pass
100,92.24586711609362,12.126417442921879,6,27.0,2.795893827383631,0,0.055359606,Right Foot,Ground Pass
101,79.92552783685574,30.823367758893575,6,52.0,14.77737363126736,0,0.017420728,Right Foot,Ground Pass
102,79.92552783685574,31.715138341177067,10,72.0,14.326650955037906,0,0.017111916,Right Foot,Ground Pass
103,36.75554379954132,27.377545543748077,9,41.0,15.367482264806252,0,0.036060266,Left Foot,Ground Pass
104,36.75554379954132,22.45172599155798,13,77.0,18.31935940339346,0,0.037650045,Left Foot,High Pass
105,80.77945283300699,27.12673957555534,5,48.0,16.643878247209837,0,0.016983151,Right Foot,unassisted
106,39.83892568832649,23.63493177481162,26,89.0,11.256923154135336,0,0.023506414,Right Foot,Ground Pass
107,56.47831442244006,24.34789518623735,27,81.0,14.836908761560695,0,0.039963685,Left Foot,Ground Pass
108,56.47831442244006,18.645374761586318,39,131.0,16.398425503124365,0,0.038255446,Right Foot,Ground Pass
109,73.1289272449692,25.93318337574467,7,19.0,16.172666167787497,0,0.015866732,Left Foot,unassisted
110,105.60151514064559,13.167383946707105,18,78.0,13.436786176208336,0,0.057560794,Right Foot,High Pass
111,97.33622141833943,17.431580536486067,1,4.0,20.0048381574709,1,0.090114206,Right Foot,unassisted
112,103.17872842790804,16.385664466233887,13,37.0,24.37467416695102,0,0.04378743,Right Foot,High Pass
113,38.985638381332166,13.329666162361304,7,14.0,30.27934701509098,0,0.48078853,Right Foot,Ground Pass
114,103.5170517354508,19.04337155022712,1,1.0,18.024901448495715,0,0.105582826,Left Foot,unassisted
115,103.5170517354508,7.294518489934759,2,28.0,53.99192753422343,1,0.20067675,Head,High Pass
116,33.73973918097174,21.892921230388605,8,181.0,20.54113573906639,0,0.13249357,Left Foot,unassisted
117,86.36029180126708,27.46434051638597,19,71.0,12.81952715833232,0,0.014811033,Right Foot,High Pass
118,105.53909228338095,12.748725426488724,19,81.0,33.666600077153596,0,0.08661996,Left Foot,Ground Pass
119,104.62370668256789,21.799999999999997,17,54.0,11.8071444647123,0,0.03302838,Right Foot,Ground Pass
