,start_distance,shot_distance,number_of_passes,possession_duration,shot_angle,goal,xG,body_part,assist_height
0,73.45726648875522,11.011357772772623,42,139.0,25.232575317902377,0,0.13436744,Head,unassisted
1,58.65168369279777,10.679419459877016,23,85.0,40.855376258895724,0,0.40545762,Right Foot,High Pass
2,56.55554791530182,9.940824915468541,45,205.0,43.72005790269528,1,0.4520759,Right Foot,Ground Pass
3,88.1704031974449,8.828363381737296,13,37.0,10.9644165745478,1,0.09194986,Left Foot,Low Pass
4,80.58349706980952,22.225210910135363,22,58.0,14.093769331642129,0,0.019339912,Left Foot,High Pass
5,60.90205251056815,27.503636123247418,6,18.0,16.09143453892825,0,0.023300419,Right Foot,Ground Pass
6,86.93313522472315,13.06330739131557,2,8.0,20.428044222981395,0,0.18702373,Left Foot,Ground Pass
7,72.72805510942803,17.810109488714545,11,59.0,21.19540636443786,0,0.18682091,Left Foot,Ground Pass
8,42.64844663056323,9.608329719571445,8,62.0,45.1796100057471,0,0.4407485,Right Foot,Low Pass
9,54.41268234520331,24.300823031329614,4,11.0,18.69394445111682,0,0.06699683,Left Foot,unassisted
10,38.00052631214468,29.44775033852332,12,135.0,13.426922708594743,0,0.033819992,Left Foot,unassisted
11,22.7705950734714,15.591343752223537,16,86.0,25.434936637884853,0,0.1692244,Right Foot,Low Pass
12,105.11498465965735,8.668333173107735,2,11.0,48.9863240961486,0,0.25521806,Left Foot,Ground Pass
13,105.11498465965735,14.9833240637717,2,12.0,6.349239876515364,0,0.064158715,Right Foot,unassisted
14,103.59855211343448,24.517748673155133,21,105.0,15.584697831790818,0,0.050017197,Left Foot,Ground Pass
15,60.433103511237945,8.324061508662702,11,26.0,47.619548795394685,0,0.3058113,Left Foot,Ground Pass
16,61.26573267333053,17.129214809792064,14,60.0,26.24942306948892,0,0.1713175,Left Foot,High Pass
17,75.19587754657832,10.270345661174218,19,60.0,42.36280184036294,0,0.07754129,Head,High Pass
18,102.50312190367667,15.123822268196621,23,82.0,26.572592079839534,0,0.13419962,Left Foot,Ground Pass
19,58.71916211936271,20.006249023742562,13,78.0,14.475705594846536,0,0.032772884,Right Foot,High Pass
20,58.71916211936271,4.891829923454007,18,109.0,72.78881596498051,0,0.5168654,Left Foot,Ground Pass
21,99.83331107400976,18.383144453547654,6,20.0,22.05013378850768,0,0.10165993,Right Foot,Ground Pass
22,58.8865009998047,26.094635464018275,9,30.0,12.351139019996452,0,0.02300239,Right Foot,unassisted
23,77.79775061015582,8.141252974819048,16,51.0,48.88175031383312,0,0.19154622,Head,High Pass
24,101.10276949718045,25.063519305955417,10,64.0,14.857293940561325,0,0.040188674,Right Foot,Ground Pass
25,54.32614471872636,14.239382009062052,8,33.0,30.95112240228642,0,0.14300764,Right Foot,Ground Pass
26,53.43332293616036,15.035956903370005,5,15.0,26.687105300605747,1,0.39401186,Left Foot,Ground Pass
27,83.5134719671024,10.711675872616762,14,54.0,40.92277691140074,1,0.22060996,Right Foot,Ground Pass
28,70.22036741572917,22.062864727863417,19,93.0,19.293353100205316,0,0.08980212,Left Foot,Ground Pass
29,92.82941344207664,16.80029761641144,21,107.0,16.723919417443625,0,0.08332579,Right Foot,Ground Pass
30,65.16271940304517,5.1,15,39.0,74.461114645988,1,0.5476623,Left Foot,unassisted
31,97.57545797996544,21.6453228204155,6,16.0,11.394641951217757,0,0.033727758,Left Foot,unassisted
32,97.57545797996544,6.38122245341753,6,17.0,60.220850896430136,0,0.5466366,Left Foot,unassisted
33,33.675213436591605,19.984994370777297,8,92.0,22.038061265999506,0,0.048487246,Right Foot,Ground Pass
34,33.675213436591605,30.92329219213246,9,98.0,14.730214344174847,0,0.011433112,Right Foot,unassisted
35,78.72712366141673,6.935416353759886,9,107.0,59.82106807091832,0,0.19851762,Head,High Pass
36,48.85652464103438,11.327841806805031,3,11.0,28.42715045893338,0,0.15227248,Head,High Pass
37,105.75150117137818,11.449017425089366,3,18.0,14.797464739273385,0,0.11576942,Right Foot,Ground Pass
38,77.32541626140787,13.647344063956181,29,196.0,29.41763623368901,1,0.47685325,Right Foot,unassisted
39,50.49326687787194,15.673225577397906,37,141.0,28.056945409902283,0,0.05388124,Head,High Pass
40,85.32320903482241,24.095850265139013,10,48.0,16.271621594308908,0,0.05213448,Right Foot,Ground Pass
41,47.37298808392816,19.65756851698602,4,8.0,16.70974472345948,0,0.047532286,Right Foot,Ground Pass
42,47.37298808392816,11.326517558367179,4,10.0,38.08527023966261,0,0.12081803,Left Foot,unassisted
43,98.16445385168707,32.03248351283428,2,90.0,13.709050314246236,0,0.028823292,Left Foot,unassisted
44,70.39730108462966,21.062288574606516,15,164.0,20.419954478249483,0,0.055301543,Left Foot,High Pass
45,101.34939565680696,8.273451516749228,8,21.0,48.45970759732087,1,0.32869172,Left Foot,unassisted
46,74.10546538548962,31.933054974430497,33,196.0,12.754417567142925,1,0.040880308,Left Foot,unassisted
47,99.10610475646794,9.470480452437455,11,36.0,20.805296281122292,0,0.10144006,Head,High Pass
48,80.61966261402983,11.101801655587254,12,47.0,39.62380578082437,0,0.1518301,Head,High Pass
49,91.07299270365502,21.51394896340511,4,11.0,20.69432864906501,1,0.09157623,Right Foot,Ground Pass
50,47.65175757514093,3.9204591567825267,5,9.0,91.45518465677259,0,0.66580135,Other,Low Pass
51,47.65175757514093,8.621484790916233,5,12.0,36.013353639777016,0,0.20039442,Left Foot,unassisted
52,47.616068716348266,6.020797289396147,49,151.0,25.364417195552996,0,0.12508154,Head,High Pass
53,41.984878230143764,19.63899182748443,2,5.0,22.031375713292945,0,0.030326456,Left Foot,Ground Pass
54,41.984878230143764,28.508595195133694,4,36.0,15.969327783607635,0,0.016956465,Left Foot,High Pass
55,84.8999411071645,15.230561381643165,8,42.0,22.893403574066188,0,0.086661406,Left Foot,High Pass
56,39.4457855797042,12.101652779682619,8,21.0,26.69666452792941,0,0.14821725,Right Foot,Ground Pass
57,50.4060512240346,16.224672569885655,9,58.0,24.370580220280903,0,0.08267038,Left Foot,Ground Pass
58,62.104428183503956,6.551335741663674,6,11.0,58.99864288301517,0,0.34122238,Left Foot,High Pass
59,58.89422722134997,19.299999999999997,13,42.0,20.656903091953122,1,0.13646239,Right Foot,Ground Pass
60,63.40007886430426,15.273506473629425,3,6.0,21.68492521580699,0,0.4127778,Right Foot,Ground Pass
61,63.40007886430426,25.201785651020845,8,29.0,18.036192508307344,0,0.02788259,Right Foot,Ground Pass
62,97.40189936546412,11.08873302050329,30,126.0,39.44541156607517,0,0.09083883,Head,High Pass
63,69.75851202541521,4.972926703662539,25,71.0,77.19186455909782,1,0.5684439,Right Foot,Ground Pass
64,86.60080831031543,28.178892810044893,11,32.0,15.296547314430056,0,0.09424928,Right Foot,Ground Pass
65,86.60080831031543,13.43018987207553,22,84.0,33.11187360807713,0,0.40265712,Left Foot,Ground Pass
66,54.22361109332354,14.32829368766567,15,48.0,31.145901142948762,0,0.026910642,Head,High Pass
67,74.80668419332594,8.20975030070952,9,69.0,51.920001805695534,1,0.124149136,Head,High Pass
68,70.90571204070937,29.25764857263823,6,113.0,14.164403431088045,0,0.06316651,Left Foot,unassisted
69,70.90571204070937,30.348805577814762,8,161.0,14.804466224507552,0,0.017104827,Left Foot,Ground Pass
70,108.97495125027585,16.568041525780885,7,66.0,18.958637418863717,0,0.07739383,Right Foot,unassisted
71,108.97495125027585,5.769748694700666,7,66.0,67.43100809476205,0,0.70931494,Left Foot,unassisted
72,36.60833238485469,15.155856953666454,3,6.0,29.47853933611779,0,0.03714833,Right Foot,High Pass
73,82.97855144553922,18.850198937942274,6,20.0,19.114540891413018,1,0.119571574,Right Foot,High Pass
74,107.12987445152729,21.0059515376,20,101.0,20.90150694638498,0,0.114983834,Right Foot,Ground Pass
75,74.5954422200177,18.420097719610506,13,32.0,21.476790979540382,0,0.0736865,Right Foot,Ground Pass
76,85.957431325046,22.391292950609166,20,76.0,20.014567566290246,0,0.051407184,Left Foot,High Pass
77,84.11569413611231,14.37532608325808,7,18.0,24.17961757452255,0,0.3037816,Right Foot,Ground Pass
78,111.77034490418288,13.688316185711084,23,132.0,22.561677133401666,0,0.084689856,Right Foot,Ground Pass
79,43.929488956736115,19.480503073586164,1,7.0,14.558357880049657,0,0.04067374,Left Foot,High Pass
80,98.37992681436594,12.92826361117378,13,50.0,31.76965848470667,0,0.33738488,Left Foot,Ground Pass
81,98.37992681436594,21.308449028495712,15,91.0,12.660307123214762,0,0.024061088,Right Foot,unassisted
82,50.849778760580655,15.920113064925138,5,20.0,23.975920558347394,0,0.090814866,Left Foot,Ground Pass
83,67.7728559232972,10.24207010325549,29,62.0,42.26727254612695,0,0.12366584,Left Foot,Ground Pass
84,13.98070098385628,12.473972903610147,1,2.0,28.31054489618842,0,0.11258239,Head,High Pass
85,51.16492939504558,25.240047543536832,11,131.0,17.246276135634588,0,0.102508456,Right Foot,unassisted
86,71.45642028537395,15.100993344810131,22,62.0,29.178344971725885,0,0.14021268,Left Foot,Ground Pass
87,71.45642028537395,11.900420160649796,22,132.0,37.156345075648375,1,0.76,Left Foot,unassisted
88,66.41400454723386,9.888377015466192,6,18.0,24.69155816347808,0,0.1709852,Right Foot,Ground Pass
89,88.63554591697397,12.53195914452325,11,68.0,34.90058938902958,1,0.09875837,Head,High Pass
90,53.1988721684962,25.253910588263356,2,10.0,15.805089531324272,0,0.03350698,Right Foot,unassisted
91,66.73027798533435,22.2784649381415,1,6.0,17.733244543047803,0,0.04570193,Right Foot,Low Pass
92,45.9857586650476,19.523319389898838,21,88.0,14.729659918570649,0,0.021318767,Left Foot,High Pass
93,107.22523023990203,15.239750654128171,5,16.0,20.30156056274343,0,0.06424796,Left Foot,Ground Pass
94,86.63174937631122,21.489532335534896,11,54.0,16.777034062109042,0,0.03468071,Right Foot,Ground Pass
95,70.41001349240035,8.287339742040261,6,20.0,49.827913398487865,0,0.18428503,Right Foot,High Pass
96,115.69896283026914,17.765415840897163,9,25.0,22.61375422387563,0,0.1016424,Left Foot,Ground Pass
97,49.923541541040535,10.217631819555844,1,6.0,42.70938995736145,0,0.105512515,Left Foot,Low Pass
98,46.71295323569257,23.13979256605382,2,4.0,18.400197033006986,0,0.04273951,Left Foot,Ground Pass
99,46.71295323569257,26.173650872585583,3,46.0,16.956746332279938,0,0.02858811,Right Foot,High Pass
100,42.13798761212974,12.96533840669036,7,18.0,34.15693090591113,0,0.23195356,Left Foot,Ground Pass
101,114.82691322159627,19.504102132628407,6,24.0,23.17524608182388,0,0.0715163,Right Foot,Ground Pass
102,102.18228809338729,9.23471710449216,39,124.0,46.73181960252851,0,0.24818517,Right Foot,High Pass
103,66.03029607687671,27.42134205322562,5,23.0,15.087723568093427,0,0.0233478,Right Foot,Ground Pass
104,103.30237170559057,27.301648301888296,14,150.0,16.322746496826092,0,0.10429227,Left Foot,unassisted
105,103.30237170559057,36.069377593742864,15,183.0,12.496700242905785,0,0.013966542,Left Foot,unassisted
106,103.30237170559057,12.322743201089597,17,198.0,24.111019502550903,1,0.194367,Right Foot,High Pass
107,87.86836745951298,7.942921376924233,5,16.0,52.96006395491273,1,0.28171104,Right Foot,High Pass
108,87.86836745951298,13.514806694880992,24,60.0,32.36093755936989,1,0.042248566,Head,High Pass
109,82.05467689291086,22.005681084665383,13,36.0,13.08082415513002,0,0.028481016,Right Foot,Ground Pass
110,82.05467689291086,8.316850365372705,14,67.0,49.92618305099669,0,0.06907453,Head,High Pass
111,93.76166594083107,7.725283166331188,12,49.0,52.8257451664089,1,0.18374586,Head,High Pass
112,26.277176408434755,6.894925670375279,5,49.0,58.76157740554936,0,0.44124427,Left Foot,Low Pass
113,47.02393007820593,27.909317440596784,7,75.0,15.9745529960463,0,0.06916068,Right Foot,High Pass
114,72.04567995376267,12.003332870498923,15,61.0,36.39167567606313,1,0.021245796,Head,High Pass
115,107.47115892182424,19.6091815229499,24,74.0,23.049060222413505,0,0.10617402,Left Foot,Ground Pass
116,41.89367494025798,12.845621822239671,23,90.0,21.66736899359371,0,0.2067039,Right Foot,High Pass
117,43.50413773424316,7.553806987208502,5,9.0,55.61486288461437,0,0.18668057,Head,High Pass
118,51.0654482013034,2.0591260281973973,12,32.0,129.23736711340163,1,0.77819765,Left Foot,unassisted
119,69.19075082697108,11.900420160649796,2,63.0,37.156345075648375,1,0.76,Right Foot,unassisted
120,91.67600558488573,25.466252178127824,6,29.0,17.348608902667774,0,0.04332568,Right Foot,Ground Pass
121,91.67600558488573,10.101980003939824,6,31.0,37.319993863691245,1,0.38840765,Left Foot,unassisted
122,59.047438555791736,23.72867463639721,13,41.0,16.84182807750227,0,0.030308846,Left Foot,Ground Pass
123,55.9801750622486,10.89770618066022,4,36.0,31.915081024585003,0,0.026909338,Head,High Pass
124,33.29294219500584,15.952429282087412,4,18.0,27.924640077741945,0,0.06281593,Right Foot,High Pass
