,start_distance,shot_distance,number_of_passes,possession_duration,shot_angle,goal,xG,body_part,assist_height
0,96.0271836512974,17.327723451163457,22,80.0,19.38202448630252,0,0.101203576,Left Foot,Ground Pass
1,80.2536603526593,21.606711920141844,16,82.0,17.805518391076426,0,0.04800903,Right Foot,unassisted
2,40.88239229790742,32.065557846387144,3,62.0,13.081402214054286,0,0.015814116,Right Foot,Ground Pass
3,79.2775504162433,22.810962276940447,14,78.0,10.338033941803877,0,0.020626523,Right Foot,Ground Pass
4,114.9810419156132,23.446321673132438,19,77.0,17.706335358570108,0,0.063723445,Left Foot,Ground Pass
5,29.94878962495813,15.17959156235767,2,3.0,27.411631146707283,0,0.30751538,Left Foot,Ground Pass
6,89.78474257912644,6.324555320336762,7,19.0,60.01836063115063,0,0.5214131,Left Foot,unassisted
7,89.78474257912644,5.299999999999997,7,20.0,74.08494954616575,0,0.2402906,Right Foot,unassisted
8,83.4056353012193,34.40363352903295,1,47.0,13.262289398822796,0,0.01702041,Right Foot,unassisted
9,40.3744969008903,24.595324758986205,4,66.0,18.267548478006514,0,0.12580107,Right Foot,unassisted
10,28.59178203610261,24.242318370980943,1,4.0,10.852626096508285,0,0.012045571,Left Foot,Low Pass
11,91.4459949915796,14.766516176810294,0,4.0,16.95515484719,0,0.24410659,Right Foot,unassisted
12,93.5077002176826,12.163058825805289,12,32.0,34.417379409930945,1,0.38532352,Left Foot,Ground Pass
13,66.32721914870244,27.868979170396614,26,83.0,11.415923029396561,1,0.05311812,Left Foot,High Pass
14,66.32721914870244,2.408318915758453,42,215.0,128.5504652961579,1,0.8640397,Left Foot,unassisted
15,105.29753083524797,32.26158706573499,3,10.0,13.85706473402161,0,0.02295136,Right Foot,unassisted
16,48.98908041594576,36.303443362854715,11,64.0,11.699206145086098,0,0.019757787,Right Foot,unassisted
17,48.98908041594576,15.802847844613327,13,71.0,11.228354241374005,0,0.12425624,Left Foot,Ground Pass
18,48.98908041594576,9.932270636667123,14,101.0,27.158125449231456,0,0.082886234,Head,High Pass
19,48.98908041594576,34.828149534535996,14,108.0,13.093160319630327,0,0.008997223,Left Foot,unassisted
20,48.900102249381845,26.791789787171744,29,79.0,16.62881215048962,0,0.031024456,Right Foot,Ground Pass
21,72.18448586780957,9.693296652842108,5,14.0,42.724038301720434,1,0.48663718,Right Foot,Ground Pass
22,67.24418190445923,27.118997031601296,35,142.0,14.823502947625663,0,0.0227,Right Foot,Ground Pass
23,78.27036476214992,17.21540008248429,18,89.0,20.207905859949786,0,0.10273724,Right Foot,Low Pass
24,89.712931063476,15.289865924853624,5,14.0,22.543230374639794,1,0.23652199,Left Foot,High Pass
